"wl","cor"
176.36,NA
176.58,NA
176.8,NA
177.02,-168.427139552815
177.24,-50.0174398325772
177.47,151.214719542691
177.69,74.1592143523344
177.91,105.883385459884
178.13,-29.1057828954559
178.35,-1085.7690966166
178.57,-1577.94357026581
178.79,-100
179.01,186.486308149126
179.23,-459.960937499952
179.46,-37.4974567650051
179.68,167.690805288459
179.9,-271.742476513987
180.12,-14.8630814912559
180.34,-8.8497104831043
180.56,411.992187499991
180.78,77.0492021986227
181,-134.120350423668
181.22,99.999999999997
181.44,-319.97070312503
181.66,3900.8547008549
181.89,-12.4143388728934
182.11,54.3685408172936
182.33,90.0627805410653
182.55,412.76297335204
182.77,-35.7147009242588
182.99,-2.32412892480574
183.21,-58.8252190147928
183.43,111.880876985182
183.65,177.21738055504
183.87,98.8625013871938
184.09,-168.857314388634
184.31,186.460161236998
184.53,11.4040347796297
184.76,-74.6047124476831
184.98,441.174780985225
185.2,65.9263947915719
185.42,-21.4304399005967
185.64,138.709931479877
185.86,68.3960199921692
186.08,-37.6625023780841
186.3,45.0379260860649
186.52,419.999999999988
186.74,254.544445677505
186.96,-77.779184374717
187.18,-949.987792968747
187.4,41.1718245135372
187.62,61.0154762890008
187.84,-386.669921874979
188.06,-1062.43515410434
188.28,-79.9987792968748
188.51,127.197265624999
188.73,-10.474795386905
188.95,-293.482299241012
189.17,75.6416677100296
189.39,77.0113652308125
189.61,182.451706857411
189.83,-13.3300781249993
190.05,-18.6066318419261
190.27,67.3760216096414
190.49,173.806894146371
190.71,-26.5321375186835
190.93,286.372211741204
191.15,-1.45071120232061
191.37,1224.52715070157
191.59,-66.6691328795529
191.81,-41.2789212207236
192.03,-1199.97558593749
192.25,59.3936344938824
192.47,-58.8883161978133
192.69,-79.9804687499871
192.91,295.996093749999
193.13,504.384288747346
193.35,68.6395746955402
193.57,-73.0129819802382
193.79,24.0195315772469
194.01,49.7994881800978
194.23,163.95173882186
194.45,1.9995117187499
194.67,14.7545576434333
194.89,223.727551104856
195.11,204.549994451225
195.33,79.8065636884364
195.55,155.666859631018
195.77,1199.83726606972
195.99,28.0495429779374
196.21,144.262557534519
196.43,-230.264383693663
196.65,-2583.92348392361
196.87,135.715219950298
197.09,106.666666666666
197.31,-214.288482405828
