"wl","cor"
176.36,NA
176.58,NA
176.8,NA
177.02,346.14084507042
177.24,-7.40573288724288
177.47,178.567940848214
177.69,221.571161855521
177.91,257.89778020495
178.13,-47.9171964803407
178.35,-417.084499493832
178.57,141.181961798077
178.79,222.715419186592
179.01,-30.3037028816628
179.23,72.0054690170391
179.46,633.238405207466
179.68,857.202650854556
179.9,-52.3803987676553
180.12,27.2740724299932
180.34,-69.5663712117194
180.56,202.566670840114
180.78,44.5209946321965
181,-520.003255208353
181.22,89.9963378906243
181.44,2499.26778242684
181.66,288.095099691915
181.89,190.313435186647
182.11,33.3325354843341
182.33,73.2150382932966
182.55,600.000000000005
182.77,-399.9694842844
182.99,21.2297284395161
183.21,-65.9636363636357
183.43,54.5449042593981
183.65,9.57612591553778
183.87,949.796582587613
184.09,67.0224923380612
184.31,-369.21126760563
184.53,-259.997558593752
184.76,-4.79423421013059
184.98,-20.4085700049829
185.2,64.7497936170587
185.42,-32.168954449225
185.64,-129.996744791666
185.86,102.857674332085
186.08,62.3077356470778
186.3,121.433554237884
186.52,180.32498198991
186.74,1064.35298221138
186.96,-1200.1356483993
187.18,-550.01695489997
187.4,-553.41038580498
187.62,144.331739239869
187.84,156.452057491631
188.06,-276.660156249997
188.28,-120.693719481399
188.51,558.295188688834
188.73,105.972379113069
188.95,-417.420382165601
189.17,204.538896903785
189.39,67.7956633286427
189.61,177.496337890626
189.83,109.679070683206
190.05,3.02604320804712
190.27,64.814856677819
190.49,76.3138733027799
190.71,466.558177379875
190.93,0
191.15,134.087945623527
191.37,218.052965311451
191.59,10.8693344655568
191.81,-56.935880528923
192.03,-310.016480498072
192.25,191.799243561266
192.47,-77.2142901291798
192.69,41.3814875615613
192.91,-264.5062214522
193.13,-179.631973957864
193.35,132.812619211109
193.57,928.601325427216
193.79,27.1023239364311
194.01,30.2521439415699
194.23,196.487771448153
194.45,8.67061812023676
194.67,355.540485555402
194.89,-1521.09997429972
195.11,-527.277771612475
195.33,39.7427068987109
195.55,-1950.42735042745
195.77,103.775019001773
195.99,51.8090363572178
196.21,161.971734121935
196.43,-674.977113213394
196.65,-388.883463541672
196.87,279.996744791656
197.09,Inf
197.31,183.716572985865
197.53,-315.002441406248
197.75,39.1883866710662
