"wl","cor"
176.36,NA
176.58,NA
176.8,NA
177.02,-500.020345879963
177.24,-129.159249275215
177.47,71.7557820973961
177.69,221.061423798505
177.91,329.513708224934
178.13,360.001627604167
178.35,81.0821511052472
178.57,14985.3658536639
178.79,-1630.99173553731
179.01,117.645650821005
179.23,184.455536867233
179.46,92.3081050626454
179.68,117.426848666444
179.9,-172.910838716244
180.12,-13.7926196155465
180.34,67.3442949676132
180.56,135.772131798332
180.78,90.2596784932936
181,-157.571946437821
181.22,321.202929644145
181.44,115.970974195517
181.66,145.945232596502
181.89,480.741784037576
182.11,5494.3902439044
182.33,65.5340381151041
182.55,-1492.2253521126
182.77,39.216812676529
182.99,13.6170964323564
183.21,-3.25327510916964
183.43,179.729462223689
183.65,201.997070312501
183.87,11.8266302635728
184.09,154.218143310977
184.31,19.6084063382643
184.53,28.4490560478191
184.76,-40.4238740844645
184.98,95.7430782816474
185.2,206.384083943688
185.42,100.820492295378
185.64,1066.47681041513
185.86,90.0561130894574
186.08,145.616139118514
186.3,-78.6872123273973
186.52,61.1131205353087
186.74,2266.8746608789
186.96,-244.944313381246
187.18,218.289814511567
187.4,-3996.09756097476
187.62,189.188386671066
187.84,94.6647135416662
188.06,327.302996670356
188.28,1.64098459075389
188.51,-5651.28205128231
188.73,36.0290817700378
188.95,-198.146306175962
189.17,120.878383816704
189.39,72.1627947949966
189.61,454.152891511113
189.83,8.18314985795431
190.05,-47.060175211834
190.27,51.0648981853442
190.49,197.436459246275
190.71,9.43387535123585
190.93,-661.946285315649
191.15,-28.8287693830417
191.37,894.398480943978
191.59,10.3459887195915
191.81,-31.7470159665173
192.03,-108.892626553088
192.25,102.27125603418
192.47,-23.6328125
192.69,-71.2971335563801
192.91,-469.995117187499
193.13,90.0829281087953
193.35,183.159003880651
193.57,78.6872123273973
193.79,44.9363372272702
194.01,81.6661467305055
194.23,169.073747797633
194.45,41.584278082622
194.67,157.143479966866
194.89,714.811465774469
195.11,323.994140625008
195.33,38.6203296795816
195.55,1206.14891669208
195.77,23.1790328057038
195.99,57.4246416398747
196.21,55.9985351562497
196.43,131.707752768844
196.65,17882.1951219377
196.87,237.935679407306
197.09,474.281529017849
197.31,140.310004163671
197.53,-1054.43852640926
197.75,52.6320298111112
