"wl","cor"
176.36,NA
176.58,NA
176.8,NA
177.02,37.4995761418734
177.24,-449.954226426604
177.47,194.44237224916
177.69,0
177.91,293.670807837318
178.13,-47.6196012323433
178.35,-357.692849429551
178.57,-364.318102546189
178.79,-104.766887571214
179.01,52.7278377058647
179.23,-449.847467968242
179.46,44.1873669268982
179.68,116.050275793471
179.9,147.998046875002
180.12,-Inf
180.34,-83.0547049573772
180.56,80.6215341522047
180.78,182.177475887741
181,-33.6081648989392
181.22,84.7988281249994
181.44,103.795042956918
181.66,-858.825219014771
181.89,74.1057220708449
182.11,213.790200370432
182.33,103.659208312865
182.55,144.443896424169
182.77,-37.8356977895085
182.99,96.47278471923
183.21,67.5433148437671
183.43,179.4916739702
183.65,-363.644434579959
183.87,0
184.09,-480.569684638865
184.31,232.791675005002
184.53,-22.7277771612475
184.76,-24.3583322899718
184.98,165.908334258128
185.2,145.903542125276
185.42,7.37642585551364
185.64,329.980468750002
185.86,63.6909260012786
186.08,145.718670433538
186.3,-25.2338794323009
186.52,-31.5782710655667
186.74,916.683621566636
186.96,-187.140764508929
187.18,-1090.40920716114
187.4,12.9426971133128
187.62,219.231250782522
187.84,205.712890625003
188.06,-274.075413690207
188.28,53.7028664436194
188.51,-404.766702836768
188.73,-22.5975530696978
188.95,-158.977087767621
189.17,1912.91208791218
189.39,25.7414972563994
189.61,46.4276372007044
189.83,-14.0317813851881
190.05,97.7251290018318
190.27,73.0064106404644
190.49,2966.11065907232
190.71,-17.3929196964071
190.93,-56.2643064245339
191.15,11.9563198259168
191.37,-215.625238422219
191.59,184.614301140901
191.81,129.169209901663
192.03,-21.4300247057101
192.25,828.516624040937
192.47,-115.143892875638
192.69,168.736649374429
192.91,-193.016521887245
193.13,407.405732887237
193.35,67.5684592543717
193.57,-163.626276076349
193.79,1.62564509726073
194.01,84.9807482605886
194.23,333.374033374042
194.45,-60.4180971999691
194.67,111.998697916666
194.89,275.000803109637
195.11,-30.1575306632562
195.33,46.5517967138591
195.55,127.906052462243
195.77,88.2378285221878
195.99,-21.1105987033071
196.21,120.931156848829
196.43,3034.02523402538
196.65,-300.030520372355
196.87,22.5792478834431
197.09,144.33977474261
197.31,73.3333333333346
197.53,-100
197.75,-71.4335542378803
