"wl","cor"
176.36,NA
176.58,NA
176.8,NA
177.02,-2450.61050061028
177.24,13.7941195041354
177.47,-449.979655499796
177.69,-39.2529548669739
177.91,2.63428424569721
178.13,-2275.51892551905
178.35,392.884548308338
178.57,-599.938968568801
178.79,119.267555157352
179.01,65.7822036620623
179.23,563.099062058307
179.46,1.12470510780669
179.68,62.2941305957462
179.9,-403.460178481222
180.12,-36.4486834299278
180.34,143.7662139478
180.56,171.593052935302
180.78,112.559856580096
181,16.3022132583198
181.22,-700.034879665115
181.44,71.3127876726043
181.66,44.3299228552372
181.89,933.410200759595
182.11,-145.954863402402
182.33,27.8301126286941
182.55,5.98257603422183
182.77,74.727014192579
182.99,71.2116448110677
183.21,302.160067933339
183.43,66.0708446866484
183.65,13.0437551748291
183.87,56.9094878920207
184.09,90.6673177083328
184.31,800.014361625772
184.53,143.397747426122
184.76,-72.0936834634494
184.98,68.7495231555668
185.2,174.999999999999
185.42,-587.458040891043
185.64,84.1469042621287
185.86,100.99853515625
186.08,107.751996669064
186.3,-8.82342381157545
186.52,50.7351225204204
186.74,27.2427162416456
186.96,-Inf
187.18,206.89510018522
187.4,-830.72300469487
187.62,56.8194429031199
187.84,109.554318415079
188.06,9.59679408138146
188.28,146.475483116705
188.51,745.849440488307
188.73,831.827766063699
188.95,288.237828522193
189.17,613.63888580624
189.39,-30.9539033889428
189.61,201.576377407821
189.83,-13.3344184248542
190.05,311.639791051554
190.27,-19.1352442957465
190.49,52.1402922121102
190.71,81.2466620889594
190.93,1166.69379450662
191.15,34.7822625587146
191.37,395.085051030616
191.59,-23.5717773437497
191.81,-134.235125921037
192.03,208.769863365743
192.25,160.149423599384
192.47,10.525977641667
192.69,36.978967981486
192.91,-310.00396740623
193.13,406.903519110955
193.35,67.6215499802354
193.57,-262.750730049307
193.79,11602.6862026868
194.01,117.339825007056
194.23,209.092590537488
194.45,6793.41463414866
194.67,345.99609375
194.89,30.3275900022017
195.11,4.24219108355679
195.33,-61.8925831202064
195.55,46.8959943425776
195.77,-22.4132850648254
195.99,-24.5504517411767
196.21,60.1127448290991
196.43,19.4625593970182
196.65,58.1380824406676
196.87,373.323567708345
197.09,106.314247532896
197.31,105.675993904973
197.53,123.685309518456
197.75,3.05458747227699
